"game_id","move","turn","game_turn_id","ad_id","message","expires_in","probability","reward"
"11zWxuYa",solve,10,65501,LrONUq5R,Steal sheep delivery to Zedekiah Overton and share some of the profits with the people.,5,Piece of cake,"57"
"11zWxuYa",solve,10,65501,"7KpYVrBO",Help Gauri Prudhomme to reach an agreement with Shirou Hopkins on the matters of disputed water,2,Piece of cake,"6"
"11zWxuYa",solve,10,65501,"9OhrCSho",Create an advertisement campaign for Eberhard Gregory to promote their chicken based business,1,Quite likely,"24"
"11zWxuYa",solve,10,65501,t2kPPR61,Help Hróaldr Phillips to sell an unordinary beer mug on the local market,7,Piece of cake,"18"
"11zWxuYa",solve,10,65501,"7F3rdKTZ",Create an advertisement campaign for Kasper Stoddard to promote their chariot based business,6,Piece of cake,"33"
"11zWxuYa",solve,10,65501,owCjW8FX,Create an advertisement campaign for Rosendo Bullard to promote their turnips based business,5,Quite likely,"41"
"11zWxuYa",buy,15,65506,B9V2TtL3,Create an advertisement campaign for Isolde Kjartansson to promote their sheep based business,7,Piece of cake,"40"
"11zWxuYa",buy,15,65506,vbMw2jOE,Help Lauchlan Woodhams to write their biographical novel about their difficulties with a deranged chariot,7,Walk in the park,"36"
"11zWxuYa",buy,15,65506,V0IrZcZY,Create an advertisement campaign for Astrid Kendall to promote their bucket based business,7,Rather detrimental,"34"
"11zWxuYa",buy,15,65506,B8VVdjWg,Help Güvenç Nathanson to write their biographical novel about their difficulties with a deranged chicken,6,Suicide mission,"41"
"11zWxuYa",buy,15,65506,N2YJFlKt,Create an advertisement campaign for Roxy Bloxham to promote their turnips based business,4,Quite likely,"37"
"11zWxuYa",buy,15,65506,eU0MEaOF,Escort Ujarak Woodward to grassland in Newwater where they can meet with their long lost squirrel,7,Piece of cake,"80"
"11zWxuYa",buy,15,65506,lHr1PWoe,Create an advertisement campaign for Nura Attaway to promote their horse based business,3,Risky,"37"
"11zWxuYa",buy,15,65506,t2kPPR61,Help Hróaldr Phillips to sell an unordinary beer mug on the local market,2,Piece of cake,"18"
"11zWxuYa",buy,15,65506,"7F3rdKTZ",Create an advertisement campaign for Kasper Stoddard to promote their chariot based business,1,Piece of cake,"33"
"11zWxuYa",buy,15,65506,nFv2m5Aw,Help Odarka Stephenson to sell an unordinary horse on the local market,7,Walk in the park,"28"
"11zWxuYa",solve,16,65507,N2YJFlKt,Create an advertisement campaign for Roxy Bloxham to promote their turnips based business,3,Quite likely,"37"
"11zWxuYa",solve,16,65507,B9V2TtL3,Create an advertisement campaign for Isolde Kjartansson to promote their sheep based business,6,Piece of cake,"40"
"11zWxuYa",solve,16,65507,DI7txLKp,Rescue Enéas Lauderman from thrift shoppe in Fallpeak where they are attacked by angry sheep,7,Piece of cake,"26"
"11zWxuYa",solve,16,65507,eU0MEaOF,Escort Ujarak Woodward to grassland in Newwater where they can meet with their long lost squirrel,6,Piece of cake,"80"
"11zWxuYa",solve,16,65507,vbMw2jOE,Help Lauchlan Woodhams to write their biographical novel about their difficulties with a deranged chariot,6,Walk in the park,"36"
"11zWxuYa",solve,16,65507,V0IrZcZY,Create an advertisement campaign for Astrid Kendall to promote their bucket based business,6,Rather detrimental,"34"
"11zWxuYa",solve,16,65507,B8VVdjWg,Help Güvenç Nathanson to write their biographical novel about their difficulties with a deranged chicken,5,Suicide mission,"41"
"11zWxuYa",solve,16,65507,lHr1PWoe,Create an advertisement campaign for Nura Attaway to promote their horse based business,2,Risky,"37"
"11zWxuYa",solve,16,65507,t2kPPR61,Help Hróaldr Phillips to sell an unordinary beer mug on the local market,1,Piece of cake,"18"
"11zWxuYa",solve,16,65507,nFv2m5Aw,Help Odarka Stephenson to sell an unordinary horse on the local market,6,Walk in the park,"28"
"11zWxuYa",buy,29,65520,oGELtmEc,Rescue Thokozani Peacock from village in Northshore where they are attacked by angry potatoes,4,Walk in the park,"38"
"11zWxuYa",buy,29,65520,AvyzKBTy,Rescue Krešo Braddock from pasture in Fallgannon where they are attacked by angry dog,4,Rather detrimental,"50"
"11zWxuYa",buy,29,65520,Z2J71zxy,Steal chicken from Lizzie Huldudóttir,2,Risky,"147"
"11zWxuYa",buy,29,65520,DfrxS6UM,Help defending meadow in Ridgeburg from the intruders,2,Piece of cake,"147"
"11zWxuYa",buy,29,65520,U9kcH3WE,Help defending thrift shoppe in Highburg from the intruders,2,Sure thing,"146"
"11zWxuYa",buy,29,65520,t6DIPKKj,Rescue Ru Stanton from thrift shoppe in Bloodshore where they are attacked by angry chariot,1,Quite likely,"31"
"11zWxuYa",buy,29,65520,Vk51aQWD,Rescue Svjetlana Þórhalldóttir from pasture in Darkshore where they are attacked by angry beer mug,1,Piece of cake,"38"
"11zWxuYa",buy,29,65520,p9qhqbZu,Rescue Nazih Garland from peninsula in Newspring where they are attacked by angry pan,6,Rather detrimental,"42"
"11zWxuYa",buy,29,65520,UFItzQaM,Investigate Kamil Thomson and find out their relation to the magic cat.,3,Rather detrimental,"181"
"11zWxuYa",solve,30,65521,J13Kg7tU,Help defending steppe in Pengill from the intruders,7,Piece of cake,"148"
"11zWxuYa",solve,30,65521,aX9Mll6E,Help defending field in Metaldale from the intruders,7,Piece of cake,"136"
"11zWxuYa",solve,30,65521,UFItzQaM,Investigate Kamil Thomson and find out their relation to the magic cat.,2,Risky,"181"
"11zWxuYa",solve,30,65521,p9qhqbZu,Rescue Nazih Garland from peninsula in Newspring where they are attacked by angry pan,5,Risky,"42"
"11zWxuYa",solve,30,65521,AvyzKBTy,Rescue Krešo Braddock from pasture in Fallgannon where they are attacked by angry dog,3,Rather detrimental,"50"
"11zWxuYa",solve,30,65521,oGELtmEc,Rescue Thokozani Peacock from village in Northshore where they are attacked by angry potatoes,3,Piece of cake,"38"
"11zWxuYa",solve,30,65521,Z2J71zxy,Steal chicken from Lizzie Huldudóttir,1,Risky,"147"
"11zWxuYa",solve,30,65521,DfrxS6UM,Help defending meadow in Ridgeburg from the intruders,1,Piece of cake,"147"
"11zWxuYa",solve,30,65521,U9kcH3WE,Help defending thrift shoppe in Highburg from the intruders,1,Sure thing,"146"
"11zWxuYa",buy,42,65533,DYx1rEj8,Help defending field in Ravenfirth from the intruders,3,Walk in the park,"142"
"11zWxuYa",buy,42,65533,A9mlCvrf,Help defending village in Southwater from the intruders,1,Hmmm....,"142"
"11zWxuYa",buy,42,65533,HjgakWiI,Help defending thrift shoppe in Ravenbane from the intruders,2,Piece of cake,"146"
"11zWxuYa",buy,42,65533,sJHmOra5,Help defending steppe in Bloodfire from the intruders,2,Hmmm....,"139"
"11zWxuYa",buy,42,65533,gGnff5P6,Help defending steppe in Greywater from the intruders,4,Piece of cake,"112"
"11zWxuYa",buy,42,65533,lS9COLiy,Help defending thrift shoppe in Eastmoore from the intruders,5,Piece of cake,"131"
"11zWxuYa",buy,42,65533,MjFyejxr,Help defending thrift shoppe in Voidfair from the intruders,5,Suicide mission,"110"
"11zWxuYa",buy,42,65533,"955YlGvZ",Help defending pasture in Orrindean from the intruders,6,Piece of cake,"146"
"11zWxuYa",buy,42,65533,QX8uIA6j,Help defending plains in Sharpmere from the intruders,7,Gamble,"110"
"11zWxuYa",buy,42,65533,HBXeQ9PP,Help defending pasture in Everdale from the intruders,7,Walk in the park,"150"
"11zWxuYa",solve,43,65534,gGnff5P6,Help defending steppe in Greywater from the intruders,3,Piece of cake,"112"
"11zWxuYa",solve,43,65534,"955YlGvZ",Help defending pasture in Orrindean from the intruders,5,Piece of cake,"146"
"11zWxuYa",solve,43,65534,HBXeQ9PP,Help defending pasture in Everdale from the intruders,6,Walk in the park,"150"
"11zWxuYa",solve,43,65534,DYx1rEj8,Help defending field in Ravenfirth from the intruders,2,Walk in the park,"142"
"11zWxuYa",solve,43,65534,sJHmOra5,Help defending steppe in Bloodfire from the intruders,1,Hmmm....,"139"
"11zWxuYa",solve,43,65534,HjgakWiI,Help defending thrift shoppe in Ravenbane from the intruders,1,Piece of cake,"146"
"11zWxuYa",solve,43,65534,QX8uIA6j,Help defending plains in Sharpmere from the intruders,6,Hmmm....,"110"
"11zWxuYa",solve,43,65534,MjFyejxr,Help defending thrift shoppe in Voidfair from the intruders,4,Playing with fire,"110"
"11zWxuYa",solve,43,65534,"63l8CFpF",Help defending savannah in Ridgekeep from the intruders,7,Rather detrimental,"134"
"11zWxuYa",solve,43,65534,lS9COLiy,Help defending thrift shoppe in Eastmoore from the intruders,4,Piece of cake,"131"
"11zWxuYa",buy,45,65536,riIwgx5S,Help defending savannah in Westmountain from the intruders,6,Walk in the park,"149"
"11zWxuYa",buy,45,65536,CXHAe9jP,Help defending foggy riverside in Everburg from the intruders,7,Hmmm....,"151"
"11zWxuYa",buy,45,65536,gGnff5P6,Help defending steppe in Greywater from the intruders,1,Piece of cake,"112"
"11zWxuYa",buy,45,65536,lS9COLiy,Help defending thrift shoppe in Eastmoore from the intruders,2,Piece of cake,"131"
"11zWxuYa",buy,45,65536,MjFyejxr,Help defending thrift shoppe in Voidfair from the intruders,2,Playing with fire,"110"
"11zWxuYa",buy,45,65536,"955YlGvZ",Help defending pasture in Orrindean from the intruders,3,Piece of cake,"146"
"11zWxuYa",buy,45,65536,QX8uIA6j,Help defending plains in Sharpmere from the intruders,4,Hmmm....,"110"
"11zWxuYa",buy,45,65536,HBXeQ9PP,Help defending pasture in Everdale from the intruders,4,Walk in the park,"150"
"11zWxuYa",buy,45,65536,"63l8CFpF",Help defending savannah in Ridgekeep from the intruders,5,Rather detrimental,"134"
"11zWxuYa",buy,45,65536,NynTSeV4,Help defending cave in Sharpwhyte from the intruders,7,Rather detrimental,"164"
"11zWxuYa",solve,46,65537,NynTSeV4,Help defending cave in Sharpwhyte from the intruders,6,Rather detrimental,"164"
"11zWxuYa",solve,46,65537,MjFyejxr,Help defending thrift shoppe in Voidfair from the intruders,1,Playing with fire,"110"
"11zWxuYa",solve,46,65537,lS9COLiy,Help defending thrift shoppe in Eastmoore from the intruders,1,Piece of cake,"131"
"11zWxuYa",solve,46,65537,mHv8Hxjs,Help defending hill in Fernwhyte from the intruders,7,Rather detrimental,"119"
"11zWxuYa",solve,46,65537,"955YlGvZ",Help defending pasture in Orrindean from the intruders,2,Piece of cake,"146"
"11zWxuYa",solve,46,65537,QX8uIA6j,Help defending plains in Sharpmere from the intruders,3,Hmmm....,"110"
"11zWxuYa",solve,46,65537,HBXeQ9PP,Help defending pasture in Everdale from the intruders,3,Piece of cake,"150"
"11zWxuYa",solve,46,65537,"63l8CFpF",Help defending savannah in Ridgekeep from the intruders,4,Rather detrimental,"134"
"11zWxuYa",solve,46,65537,riIwgx5S,Help defending savannah in Westmountain from the intruders,5,Walk in the park,"149"
"11zWxuYa",solve,46,65537,CXHAe9jP,Help defending foggy riverside in Everburg from the intruders,6,Hmmm....,"151"
"11zWxuYa",buy,50,65541,CZLbkbN2,Help defending church in Northbane from the intruders,7,Risky,"136"
"11zWxuYa",buy,50,65541,riIwgx5S,Help defending savannah in Westmountain from the intruders,1,Walk in the park,"149"
"11zWxuYa",buy,50,65541,CXHAe9jP,Help defending foggy riverside in Everburg from the intruders,2,Hmmm....,"151"
"11zWxuYa",buy,50,65541,mHv8Hxjs,Help defending hill in Fernwhyte from the intruders,3,Rather detrimental,"119"
"11zWxuYa",buy,50,65541,vnljMCf1,Help defending manor in Fallsheen from the intruders,4,Walk in the park,"166"
"11zWxuYa",buy,50,65541,"2LD9XlHJ",Help defending island in Scaledinny from the intruders,4,Risky,"106"
"11zWxuYa",buy,50,65541,hnRWEQ1c,Help defending manor in Ravenburg from the intruders,5,Hmmm....,"162"
"11zWxuYa",buy,50,65541,OWeKzgHd,Help defending thicket in Eastcawl from the intruders,6,Hmmm....,"162"
"11zWxuYa",buy,50,65541,DfwwUCbH,Help defending cave in Thornford from the intruders,6,Gamble,"166"
"11zWxuYa",buy,50,65541,wkVps8Xu,Help defending forest in Fangwater from the intruders,7,Gamble,"138"
"11zWxuYa",solve,51,65542,tNOoFGP9,Help defending well in Ridgefair from the intruders,7,Suicide mission,"140"
"11zWxuYa",solve,51,65542,CZLbkbN2,Help defending church in Northbane from the intruders,6,Gamble,"136"
"11zWxuYa",solve,51,65542,wkVps8Xu,Help defending forest in Fangwater from the intruders,6,Gamble,"138"
"11zWxuYa",solve,51,65542,DfwwUCbH,Help defending cave in Thornford from the intruders,5,Hmmm....,"166"
"11zWxuYa",solve,51,65542,OWeKzgHd,Help defending thicket in Eastcawl from the intruders,5,Hmmm....,"162"
"11zWxuYa",solve,51,65542,mHv8Hxjs,Help defending hill in Fernwhyte from the intruders,2,Risky,"119"
"11zWxuYa",solve,51,65542,"2LD9XlHJ",Help defending island in Scaledinny from the intruders,3,Gamble,"106"
"11zWxuYa",solve,51,65542,CXHAe9jP,Help defending foggy riverside in Everburg from the intruders,1,Hmmm....,"151"
"11zWxuYa",solve,51,65542,hnRWEQ1c,Help defending manor in Ravenburg from the intruders,4,Quite likely,"162"
"11zWxuYa",solve,51,65542,vnljMCf1,Help defending manor in Fallsheen from the intruders,3,Walk in the park,"166"
"11zWxuYa",buy,53,65544,OWeKzgHd,Help defending thicket in Eastcawl from the intruders,3,Hmmm....,"162"
"11zWxuYa",buy,53,65544,ZPnMAh17,Help defending church in Darkwatch from the intruders,7,Gamble,"147"
"11zWxuYa",buy,53,65544,HL82gZWb,Help defending rocky plains in Thornkeep from the intruders,7,Gamble,"128"
"11zWxuYa",buy,53,65544,CNxfXIab,Help defending church in Whitedeen from the intruders,6,Risky,"141"
"11zWxuYa",buy,53,65544,tNOoFGP9,Help defending well in Ridgefair from the intruders,5,Suicide mission,"140"
"11zWxuYa",buy,53,65544,CZLbkbN2,Help defending church in Northbane from the intruders,4,Gamble,"136"
"11zWxuYa",buy,53,65544,wkVps8Xu,Help defending forest in Fangwater from the intruders,4,Gamble,"138"
"11zWxuYa",buy,53,65544,hnRWEQ1c,Help defending manor in Ravenburg from the intruders,2,Quite likely,"162"
"11zWxuYa",buy,53,65544,"2LD9XlHJ",Help defending island in Scaledinny from the intruders,1,Gamble,"106"
"11zWxuYa",buy,53,65544,vnljMCf1,Help defending manor in Fallsheen from the intruders,1,Walk in the park,"166"
"11zWxuYa",solve,54,65545,vzG57UCZ,Help defending hill in Northham from the intruders,7,Gamble,"163"
"11zWxuYa",solve,54,65545,CNxfXIab,Help defending church in Whitedeen from the intruders,5,Risky,"141"
"11zWxuYa",solve,54,65545,"8NkbPPA1",Help defending forest in Millerbury from the intruders,7,Suicide mission,"161"
"11zWxuYa",solve,54,65545,tNOoFGP9,Help defending well in Ridgefair from the intruders,4,Suicide mission,"140"
"11zWxuYa",solve,54,65545,CZLbkbN2,Help defending church in Northbane from the intruders,3,Gamble,"136"
"11zWxuYa",solve,54,65545,wkVps8Xu,Help defending forest in Fangwater from the intruders,3,Gamble,"138"
"11zWxuYa",solve,54,65545,OWeKzgHd,Help defending thicket in Eastcawl from the intruders,2,Quite likely,"162"
"11zWxuYa",solve,54,65545,hnRWEQ1c,Help defending manor in Ravenburg from the intruders,1,Quite likely,"162"
"11zWxuYa",solve,54,65545,ZPnMAh17,Help defending church in Darkwatch from the intruders,6,Gamble,"147"
"11zWxuYa",solve,54,65545,HL82gZWb,Help defending rocky plains in Thornkeep from the intruders,6,Gamble,"128"
"11zWxuYa",buy,65,65556,NBHCTeeQ,Help defending well in Everspring from the intruders,6,Suicide mission,"151"
"11zWxuYa",buy,65,65556,Oq3p64ce,Help defending church in Whiteburg from the intruders,6,Playing with fire,"137"
"11zWxuYa",buy,65,65556,MggY7vxd,Help defending cave in Southdrone from the intruders,6,Hmmm....,"113"
"11zWxuYa",buy,65,65556,Dm45iyXT,Help defending woodland in Millerhole from the intruders,1,Impossible,"154"
"11zWxuYa",buy,65,65556,"3CVE0Ugr",Help defending well in Bleakwatch from the intruders,2,Risky,"166"
"11zWxuYa",buy,65,65556,GZnMIBp0,Help defending cave in Thornwatch from the intruders,2,Risky,"168"
"11zWxuYa",buy,65,65556,kdyIJl3k,Help defending mystery island in Scalecaster from the intruders,7,Suicide mission,"168"
"11zWxuYa",buy,65,65556,E0rGouiJ,Help defending stronghold in Falltown from the intruders,7,Suicide mission,"156"
"11zWxuYa",buy,65,65556,alXFDo4n,Help defending island in Orrinton from the intruders,3,Suicide mission,"106"
"11zWxuYa",buy,65,65556,"8IGsfIMg",Help defending forest in Burnsshore from the intruders,4,Playing with fire,"154"
"11zWxuYa",solve,66,65557,E0rGouiJ,Help defending stronghold in Falltown from the intruders,6,Suicide mission,"156"
"11zWxuYa",solve,66,65557,EYDcPnmw,Help defending castle in Greydean from the intruders,7,Rather detrimental,"170"
"11zWxuYa",solve,66,65557,kdyIJl3k,Help defending mystery island in Scalecaster from the intruders,6,Suicide mission,"168"
"11zWxuYa",solve,66,65557,MggY7vxd,Help defending cave in Southdrone from the intruders,5,Hmmm....,"113"
"11zWxuYa",solve,66,65557,Oq3p64ce,Help defending church in Whiteburg from the intruders,5,Playing with fire,"137"
"11zWxuYa",solve,66,65557,NBHCTeeQ,Help defending well in Everspring from the intruders,5,Suicide mission,"151"
"11zWxuYa",solve,66,65557,"8IGsfIMg",Help defending forest in Burnsshore from the intruders,3,Playing with fire,"154"
"11zWxuYa",solve,66,65557,alXFDo4n,Help defending island in Orrinton from the intruders,2,Suicide mission,"106"
"11zWxuYa",solve,66,65557,GZnMIBp0,Help defending cave in Thornwatch from the intruders,1,Risky,"168"
"11zWxuYa",solve,66,65557,"3CVE0Ugr",Help defending well in Bleakwatch from the intruders,1,Risky,"166"
"1bM6dY0T",buy,13,63008,l9Gx8AIy,Create an advertisement campaign for Rauf Solomon to promote their pot based business,7,Suicide mission,"26"
"1bM6dY0T",buy,13,63008,rJxhXREq,Escort Isaías Sharrow to thrift shoppe in Ravenham where they can meet with their long lost house,7,Piece of cake,"68"
"1bM6dY0T",buy,13,63008,fkVYOF8Y,Help Winthrop Normanson to sell an unordinary beer mug on the local market,5,Piece of cake,"14"
"1bM6dY0T",buy,13,63008,"2MbyyAfA",Create an advertisement campaign for Alwilda Waldron to promote their squirrel based business,5,Piece of cake,"27"
"1bM6dY0T",buy,13,63008,fKS9SPHA,Help Khatijah Bronson to reach an agreement with Mitya Hayward on the matters of disputed sheep,4,Hmmm....,"18"
"1bM6dY0T",buy,13,63008,"21T5r59m",Help Tzila Thorley to transport a magic cat to grassland in Towerham,2,Piece of cake,"19"
"1bM6dY0T",buy,13,63008,mVj1S62A,Help Nediljka Webster to sell an unordinary wagon on the local market,2,Piece of cake,"22"
"1bM6dY0T",buy,13,63008,"4HyaQZ2S",Create an advertisement campaign for Mora Wild to promote their pot based business,2,Quite likely,"28"
"1bM6dY0T",buy,13,63008,HRH0UOxj,Help Merten Edgell to sell an unordinary horse on the local market,2,Quite likely,"24"
"1bM6dY0T",buy,13,63008,"3S6JAnUK",Help Laurens Freyjasson to transport a magic turnips to peninsula in Fallpeak,1,Quite likely,"8"
"1bM6dY0T",solve,14,63010,cL9AhqSw,Help Jaden Kynaston to sell an unordinary chicken on the local market,7,Walk in the park,"19"
"1bM6dY0T",solve,14,63010,HRH0UOxj,Help Merten Edgell to sell an unordinary horse on the local market,1,Walk in the park,"24"
"1bM6dY0T",solve,14,63010,"4HyaQZ2S",Create an advertisement campaign for Mora Wild to promote their pot based business,1,Quite likely,"28"
"1bM6dY0T",solve,14,63010,mVj1S62A,Help Nediljka Webster to sell an unordinary wagon on the local market,1,Piece of cake,"22"
"1bM6dY0T",solve,14,63010,"21T5r59m",Help Tzila Thorley to transport a magic cat to grassland in Towerham,1,Piece of cake,"19"
"1bM6dY0T",solve,14,63010,fKS9SPHA,Help Khatijah Bronson to reach an agreement with Mitya Hayward on the matters of disputed sheep,3,Hmmm....,"18"
"1bM6dY0T",solve,14,63010,"2MbyyAfA",Create an advertisement campaign for Alwilda Waldron to promote their squirrel based business,4,Piece of cake,"27"
"1bM6dY0T",solve,14,63010,fkVYOF8Y,Help Winthrop Normanson to sell an unordinary beer mug on the local market,4,Piece of cake,"14"
"1bM6dY0T",solve,14,63010,rJxhXREq,Escort Isaías Sharrow to thrift shoppe in Ravenham where they can meet with their long lost house,6,Piece of cake,"68"
"1bM6dY0T",solve,14,63010,l9Gx8AIy,Create an advertisement campaign for Rauf Solomon to promote their pot based business,6,Suicide mission,"26"
"1bM6dY0T",buy,27,63036,oWNOtGCD,Rescue Surinder Courtier from pasture in Voidmere where they are attacked by angry weed,2,Quite likely,"30"
"1bM6dY0T",buy,27,63036,RCW1I1RA,Infiltrate The Thunder Mambas and recover their secrets.,2,Suicide mission,"160"
"1bM6dY0T",buy,27,63036,CMGvdWyK,Help defending plains in Highdinny from the intruders,7,Piece of cake,"109"
"1bM6dY0T",buy,27,63036,HmML0uWj,Rescue Sam L'hernault from field in Bloodcawl where they are attacked by angry dog,6,Risky,"31"
"1bM6dY0T",buy,27,63036,"28QKFtP0",Rescue Eileen Banister from grassland in Bleakdeen where they are attacked by angry squirrel,4,Gamble,"36"
"1bM6dY0T",buy,27,63036,o9eUdOLV,Escort Rambert Garfield to grassland in Southcaster where they can meet with their long lost beer mug,4,Piece of cake,"56"
"1bM6dY0T",buy,27,63036,B9S0YKXh,Rescue Eburwin Winterbottom from meadow in Eastdrone where they are attacked by angry squirrel,4,Rather detrimental,"42"
"1bM6dY0T",buy,27,63036,AtPve0y5,Help defending plains in Fangloft from the intruders,3,Piece of cake,"134"
"1bM6dY0T",buy,27,63036,lVHpYM88,Help defending pasture in Masongarden from the intruders,2,Sure thing,"114"
"1bM6dY0T",buy,27,63036,"0IZ6C7ls",Escort Suoma Preston to grassland in Westshore where they can meet with their long lost beer mug,1,Gamble,"86"
"1bM6dY0T",solve,28,63039,xWHrOtVd,Rescue Danel Baldrick from thrift shoppe in Blackdean where they are attacked by angry chicken,7,Gamble,"24"
"1bM6dY0T",solve,28,63039,oWNOtGCD,Rescue Surinder Courtier from pasture in Voidmere where they are attacked by angry weed,1,Quite likely,"30"
"1bM6dY0T",solve,28,63039,lVHpYM88,Help defending pasture in Masongarden from the intruders,1,Sure thing,"114"
"1bM6dY0T",solve,28,63039,AtPve0y5,Help defending plains in Fangloft from the intruders,2,Piece of cake,"134"
"1bM6dY0T",solve,28,63039,B9S0YKXh,Rescue Eburwin Winterbottom from meadow in Eastdrone where they are attacked by angry squirrel,3,Risky,"42"
"1bM6dY0T",solve,28,63039,o9eUdOLV,Escort Rambert Garfield to grassland in Southcaster where they can meet with their long lost beer mug,3,Piece of cake,"56"
"1bM6dY0T",solve,28,63039,"28QKFtP0",Rescue Eileen Banister from grassland in Bleakdeen where they are attacked by angry squirrel,3,Gamble,"36"
"1bM6dY0T",solve,28,63039,HmML0uWj,Rescue Sam L'hernault from field in Bloodcawl where they are attacked by angry dog,5,Gamble,"31"
"1bM6dY0T",solve,28,63039,CMGvdWyK,Help defending plains in Highdinny from the intruders,6,Sure thing,"109"
"1bM6dY0T",solve,28,63039,RCW1I1RA,Infiltrate The Thunder Mambas and recover their secrets.,1,Suicide mission,"160"
"1bM6dY0T",buy,52,63080,vdxnfDWw,Help defending church in Voidburg from the intruders,6,Hmmm....,"85"
"1bM6dY0T",buy,52,63080,zDkC4GYW,Help defending church in Whitemountain from the intruders,7,Risky,"91"
"1bM6dY0T",buy,52,63080,Nr5cfkXH,Help defending rocky plains in Eastgill from the intruders,7,Suicide mission,"71"
"1bM6dY0T",buy,52,63080,W60pRlac,Help defending church in Westwater from the intruders,7,Walk in the park,"130"
"1bM6dY0T",buy,52,63080,aTITVM5k,Help defending cave in Frostspring from the intruders,1,Risky,"109"
"1bM6dY0T",buy,52,63080,WCv8226f,Help defending thicket in Fallmire from the intruders,1,Walk in the park,"95"
"1bM6dY0T",buy,52,63080,vIRkqcML,Help defending church in Northburg from the intruders,3,Risky,"78"
"1bM6dY0T",buy,52,63080,OmJ5ZuYM,Help defending cave in Orringannon from the intruders,4,Risky,"98"
"1bM6dY0T",buy,52,63080,lUduFuxE,Help defending forest in Metalspring from the intruders,5,Rather detrimental,"97"
"1bM6dY0T",buy,52,63080,cTbqL9dX,Help defending forest in Blackwell from the intruders,6,Gamble,"98"
"1bM6dY0T",solve,53,63081,cTbqL9dX,Help defending forest in Blackwell from the intruders,5,Gamble,"98"
"1bM6dY0T",solve,53,63081,lUduFuxE,Help defending forest in Metalspring from the intruders,4,Risky,"97"
"1bM6dY0T",solve,53,63081,OmJ5ZuYM,Help defending cave in Orringannon from the intruders,3,Gamble,"98"
"1bM6dY0T",solve,53,63081,vIRkqcML,Help defending church in Northburg from the intruders,2,Risky,"78"
"1bM6dY0T",solve,53,63081,mv3o3ktt,Help defending rocky plains in Lightmire from the intruders,7,Risky,"92"
"1bM6dY0T",solve,53,63081,SNy84h3U,Help defending hill in Greydale from the intruders,7,Suicide mission,"76"
"1bM6dY0T",solve,53,63081,zDkC4GYW,Help defending church in Whitemountain from the intruders,6,Risky,"91"
"1bM6dY0T",solve,53,63081,Nr5cfkXH,Help defending rocky plains in Eastgill from the intruders,6,Suicide mission,"71"
"1bM6dY0T",solve,53,63081,W60pRlac,Help defending church in Westwater from the intruders,6,Walk in the park,"130"
"1bM6dY0T",solve,53,63081,vdxnfDWw,Help defending church in Voidburg from the intruders,5,Quite likely,"85"
"35C0GiXo",buy,12,66059,U2VcNIBu,Help Philippine Scrivener to transport a magic cat to savannah in Burnsfire,2,Piece of cake,"13"
"35C0GiXo",buy,12,66059,goGUb1fe,Help Apolinar Herberts to sell an unordinary cat on the local market,6,Hmmm....,"23"
"35C0GiXo",buy,12,66059,Sc5u2Qi8,Create an advertisement campaign for Ailsa Southgate to promote their chicken based business,1,Quite likely,"18"
"35C0GiXo",buy,12,66059,FM07gw5W,Create an advertisement campaign for Eloi Herberts to promote their chicken based business,7,Piece of cake,"29"
